PanjivaRecordID,score
251383402,0.05217506
250329500,0.056573253
250329545,0.067335136
250329582,0.06772375
250329183,0.08933279
250329232,0.09169255
250329303,0.10136805
250329242,0.10338691
250329220,0.10702929
250329231,0.107519925
250329234,0.11280189
249747701,0.118705414
249750253,0.12966916
250329176,0.13218208
257038486,0.14151257
251712193,0.14682385
257789134,0.14753644
258010887,0.14921218
258010886,0.15000784
255104135,0.15169993
250726458,0.15233639
247911054,0.15462077
258088469,0.15480582
248335996,0.15480582
252947469,0.15480582
258010885,0.1576951
257785222,0.16048683
255104134,0.16335413
258010884,0.16401325
250329388,0.16436405
258088468,0.16547786
252947468,0.16547786
251395575,0.16654195
251395166,0.16725548
249747810,0.16845036
252544403,0.17071746
255801590,0.17149244
250455667,0.17159918
250473775,0.17298295
251382984,0.18326819
252441824,0.18480545
250009503,0.18648328
257790694,0.18675405
250118438,0.18769574
250965977,0.18914326
250179230,0.18967827
250329149,0.19053936
250291066,0.19141556
249348184,0.19214122
251049790,0.19340341
250985728,0.19464359
250118437,0.19562921
248220100,0.19668803
257789433,0.19698511
255203676,0.19766413
250153662,0.19766413
257434074,0.19784206
250262305,0.19821134
256350608,0.19907919
257338764,0.19949593
247900302,0.20023109
250262303,0.20053664
250448146,0.20101446
250448494,0.20114867
257029784,0.20308934
258128944,0.20497085
257653211,0.2050105
250329147,0.20502041
252909860,0.20508477
248792744,0.205376
254029044,0.20592289
255020369,0.20668109
249750579,0.20702115
252646614,0.20704128
258128947,0.20733272
252474367,0.20734859
251395226,0.20772445
250455617,0.2077698
254257957,0.2077781
250291033,0.20860448
250179231,0.20880182
255800541,0.20889379
251380611,0.20926078
254023225,0.20956814
250295128,0.21060441
250329141,0.21232787
249751614,0.21256503
254031674,0.21295302
250179229,0.21339646
250455621,0.21444939
249604723,0.21454518
257856958,0.21617343
256547706,0.2165826
257177331,0.21717411
250010179,0.21721478
250009677,0.21917856
251394684,0.21976678
250290764,0.2199469
252474369,0.22043872
251380110,0.22096317
248757360,0.22133262
249162470,0.22164534
249749681,0.22187382
252583849,0.22259913
249077223,0.22260521
251804286,0.22308747
250455569,0.22325428
255020373,0.22389519
253171542,0.22461897
251379763,0.22505419
258131644,0.2250969
250294012,0.2252498
250664670,0.22567326
250408865,0.22610246
250664665,0.22649704
251379646,0.22650984
249751753,0.22701743
251804284,0.22719066
250748002,0.22805505
250747988,0.22847193
249748348,0.22866184
254980871,0.2286914
249162469,0.22891529
251387432,0.22909567
254829937,0.22947729
251381363,0.22961985
251804285,0.2299149
250290625,0.22996591
250290606,0.23010197
253076517,0.23124321
251387433,0.23214388
252583847,0.23227914
250329373,0.23307164
251383086,0.23335832
251381100,0.23336089
252718416,0.233476
256962161,0.233476
255669839,0.23382093
249915359,0.23383279
250290605,0.23407161
257769458,0.23427264
257788126,0.23471558
250748001,0.23512231
251804283,0.23537958
250664375,0.2357993
249751485,0.23632014
249775929,0.23687096
250526273,0.23698108
257857139,0.23701982
250879065,0.23780908
250558315,0.23816201
251924317,0.23819993
248125843,0.23819993
254707695,0.23819993
249662432,0.23874573
247884312,0.23876029
251387434,0.23913337
252168775,0.23919193
250347249,0.23966353
258327588,0.23976116
252718419,0.23999673
256962163,0.23999673
250448152,0.24006225
253140807,0.24006225
250448138,0.240408
254544436,0.240539
250326112,0.2406821
249775677,0.24095201
250448092,0.2412379
255798640,0.24149606
251804312,0.24158141
258148807,0.24173827
252063490,0.24212164
249755160,0.24266817
257416191,0.24271648
252825137,0.24296719
257416192,0.24383034
249762009,0.24435791
250875721,0.24436854
256523268,0.2451447
258010888,0.24542002
253191697,0.2462004
254829630,0.24626625
249596513,0.2463335
252567249,0.24689016
252171694,0.2477762
250290873,0.24792537
255801998,0.24818578
250329456,0.24841124
249347593,0.24850225
251804310,0.24855071
250747979,0.24889047
250448365,0.24913546
250340752,0.24916615
257770113,0.24945885
252567250,0.24990802
250153663,0.24996571
252063489,0.25026354
251804311,0.25101897
250448400,0.25149554
249776427,0.2516635
250290541,0.2518058
254828879,0.2519007
250677924,0.25208253
257047768,0.2522429
