,PanjivaRecordID,score
0,8398226,0.0
1,8207517,0.0009010570361837056
2,8126261,0.0009010570361837056
3,8126260,0.0009010570361837056
4,8207514,0.0009010570361837056
5,8207516,0.017089841170123382
6,8126263,0.017089841170123382
7,8126264,0.017089841170123382
8,8207518,0.017089841170123382
9,8126265,0.017089841170123382
10,8207515,0.017089841170123382
11,8398224,0.03377640155830414
12,8398228,0.03377640155830414
13,8398230,0.03377640155830414
14,8398229,0.03377640155830414
15,8398222,0.03502882423537601
16,8398221,0.03502882423537601
17,8398223,0.03502882423537601
18,8398227,0.03502882423537601
19,8172007,0.05171161670336022
20,8245391,0.05171161670336022
21,8172006,0.05171161670336022
22,8262617,0.05171161670336022
23,8245390,0.05171161670336022
24,8262616,0.05171161670336022
25,8262615,0.05171161670336022
26,8455402,0.05171161670336022
27,8455401,0.05171161670336022
28,8245392,0.05171161670336022
29,8455400,0.05171161670336022
30,8172008,0.05171161670336022
31,8398231,0.07362754038031205
32,8398225,0.07362754038031205
33,8216721,0.08066838088148792
34,8563937,0.08066838088148792
35,8423273,0.15374856711023538
36,8192939,0.15603796108772489
37,8192938,0.15603796108772489
38,8192937,0.15603796108772489
39,8167740,0.15816030588146135
40,8163089,0.17388345440373904
41,8163090,0.17388345440373904
42,8423274,0.1799165603988046
43,8567149,0.1950164722563857
44,8188042,0.20412218968574342
45,8134916,0.20412218968574342
46,8192963,0.2074656380905569
47,8445883,0.22823077377994988
48,8567150,0.23144192002447733
49,8683094,0.23678903790194838
50,8299364,0.26932536876217095
51,8299363,0.26932536876217095
52,8562327,0.27354090654601765
53,8493593,0.27354090654601765
54,8565165,0.27354090654601765
55,8562330,0.27354090654601765
56,8372644,0.2804367812754197
57,8372660,0.2804367812754197
58,8403735,0.2804367812754197
59,8372662,0.2804367812754197
60,8403728,0.2804367812754197
61,8403724,0.2804367812754197
62,8372651,0.2804367812754197
63,8403733,0.2804367812754197
64,8372663,0.2804367812754197
65,8403726,0.2804367812754197
66,8403738,0.2804367812754197
67,8372649,0.2804367812754197
68,8372664,0.2804367812754197
